# LTR_retriever Module 1 Filter Results
# Column descriptions:
# Sequence_ID: 序列标识符
# Total_Length: 完整序列长度
# Internal_Length: Internal region长度
# LTR5_Length: 5' LTR长度
# LTR3_Length: 3' LTR长度
# LTR_Internal_Ratio: LTR与internal region的长度比
# Internal_Check: Internal region长度检查结果
# Ratio_Check: LTR:internal比率检查结果
# Gap_Check: Gap检查结果
# Max_Gap_Length: 最大连续Gap长度
# TRF_Check: TRF检查结果
# Tandem_Repeats: 符合过滤条件的串联重复数量
# Filter_Status: 最终过滤状态 (PASS/FILTER)
# Filter_Reason: 过滤原因
#
Sequence_ID	Total_Length	Internal_Length	LTR5_Length	LTR3_Length	LTR_Internal_Ratio	Internal_Check	Ratio_Check	Gap_Check	Max_Gap_Length	TRF_Check	Tandem_Repeats	Filter_Status	Filter_Reason
LTR_2349	9448	3938	2742	2769	0.700	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2350	4398	2822	794	783	0.279	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2351	4118	3082	515	522	0.168	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2352	3352	2953	200	200	0.068	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2353	14192	13043	566	566	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_2354	5305	4692	300	296	0.064	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2355	8738	7846	449	422	0.056	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2356	5337	4382	474	474	0.108	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2357	13928	12707	621	601	0.048	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.048) < minimum (0.05)
LTR_2358	12522	10338	1090	1095	0.106	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2359	6397	4492	940	966	0.212	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2360	11646	5373	3124	3124	0.581	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2361	4076	2000	1039	1038	0.519	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2362	5545	4708	417	421	0.089	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2363	5355	4019	674	663	0.166	PASS	PASS	PASS	0	FAIL	4	FILTER	Contains 4 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2364	3402	1437	972	983	0.680	PASS	PASS	PASS	0	FAIL	6	FILTER	Contains 6 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2365	7764	5944	910	910	0.153	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2366	11748	9838	949	948	0.096	PASS	PASS	PASS	0	FAIL	6	FILTER	Contains 6 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2367	3924	1179	1370	1361	1.158	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2368	3470	2257	597	597	0.265	PASS	PASS	PASS	0	FAIL	4	FILTER	Contains 4 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2369	5307	4078	615	615	0.151	PASS	PASS	PASS	0	FAIL	4	FILTER	Contains 4 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2370	3834	2641	597	597	0.226	PASS	PASS	PASS	0	FAIL	3	FILTER	Contains 3 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2371	2991	1095	961	933	0.865	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2372	4296	163	2067	2067	12.681	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2373	3649	2843	397	395	0.139	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2374	9388	8566	411	412	0.048	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.048) < minimum (0.05)
LTR_2375	5149	3432	859	859	0.250	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2376	3322	1887	718	718	0.380	PASS	PASS	PASS	0	FAIL	3	FILTER	Contains 3 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2377	12202	10563	811	829	0.078	PASS	PASS	FAIL	100	PASS	0	FILTER	Max gap length (100) > threshold (10)
LTR_2378	6407	5846	280	282	0.048	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.048) < minimum (0.05)
LTR_2379	5000	2255	1360	1360	0.603	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2380	3304	1692	798	794	0.470	PASS	PASS	PASS	0	FAIL	3	FILTER	Contains 3 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2381	3712	1985	864	864	0.435	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2382	2830	1815	508	508	0.280	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2383	2917	1511	700	707	0.466	PASS	PASS	PASS	0	FAIL	3	FILTER	Contains 3 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2384	4145	3339	397	395	0.119	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2385	10364	8538	923	904	0.107	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2386	4408	2815	797	797	0.283	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2387	6719	4284	1207	1224	0.284	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2388	6447	4108	1167	1173	0.285	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2389	12934	6638	3138	3147	0.473	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2390	3342	2998	170	175	0.058	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2391	12309	11310	506	494	0.044	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.044) < minimum (0.05)
LTR_2392	9911	7764	1074	1074	0.138	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2393	6011	4333	840	839	0.194	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2394	1939	738	603	599	0.814	PASS	PASS	PASS	0	FAIL	3	FILTER	Contains 3 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2395	4413	3160	633	621	0.198	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2396	11775	8921	1434	1421	0.160	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2397	9015	6175	1426	1402	0.229	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2398	7719	5233	1239	1248	0.238	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2399	7754	6625	566	564	0.085	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2400	6321	4295	1005	1022	0.236	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2401	11305	10431	438	437	0.042	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.042) < minimum (0.05)
LTR_2402	4054	3822	119	114	0.030	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.030) < minimum (0.05)
LTR_2403	6461	4500	986	976	0.218	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2404	7404	5827	789	789	0.135	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2405	11674	5385	3147	3143	0.584	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2406	9233	6804	1195	1221	0.178	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2407	5528	5285	122	122	0.023	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.023) < minimum (0.05)
LTR_2408	11611	9658	977	977	0.101	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2409	5888	5320	284	285	0.053	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2410	3242	2439	402	402	0.165	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2411	13967	12822	561	564	0.044	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.044) < minimum (0.05)
LTR_2412	5210	4333	439	439	0.101	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2413	9610	7708	948	955	0.123	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2414	6737	5884	416	417	0.071	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2415	6855	4064	1390	1387	0.342	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2416	6442	4497	972	974	0.216	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2417	7709	5888	910	912	0.155	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2418	11638	5380	3120	3116	0.580	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2419	6631	4467	1082	1083	0.242	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2420	3219	2071	575	574	0.277	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2421	5694	5327	184	184	0.035	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.035) < minimum (0.05)
LTR_2422	11458	8677	1384	1369	0.159	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2423	7322	6456	424	424	0.066	PASS	PASS	PASS	0	FAIL	5	FILTER	Contains 5 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2424	13390	12132	621	638	0.052	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2425	2590	2327	132	132	0.057	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2426	6217	5741	238	238	0.041	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.041) < minimum (0.05)
LTR_2427	11266	8268	1443	1556	0.181	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2428	8916	7576	658	656	0.087	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2429	5017	4748	135	135	0.028	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.028) < minimum (0.05)
LTR_2430	5030	4710	158	158	0.034	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.034) < minimum (0.05)
LTR_2431	3006	2036	485	486	0.238	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2432	8803	7431	689	684	0.092	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2433	11411	5352	3030	3030	0.566	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2434	10907	2834	4037	4037	1.424	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2435	8884	3052	2878	2955	0.956	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2436	3675	3124	268	269	0.086	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2437	14164	10201	1987	1977	0.194	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2438	11330	10433	449	449	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_2439	11057	2832	4115	4111	1.452	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2440	10776	4266	3245	3246	0.761	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2441	11305	10418	444	444	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_2442	5771	2252	1722	1774	0.776	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2443	9161	8331	419	412	0.050	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.050) < minimum (0.05)
LTR_2444	2897	2158	368	368	0.171	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2445	12098	5769	3165	3165	0.549	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2446	12100	5779	3156	3159	0.546	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2447	6656	5666	495	496	0.087	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2448	3685	2635	521	530	0.199	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2449	3209	2612	296	302	0.114	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2450	8802	5831	1493	1478	0.255	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2451	11770	5393	3189	3189	0.591	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2452	5964	5498	233	234	0.042	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.042) < minimum (0.05)
LTR_2453	11345	10207	570	569	0.056	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2454	8849	6714	1072	1064	0.159	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2455	6455	4500	965	991	0.217	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2456	5663	4164	750	750	0.180	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2457	4482	2905	789	789	0.272	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2458	6466	4500	986	981	0.219	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2459	12431	11923	254	255	0.021	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.021) < minimum (0.05)
LTR_2460	4087	2638	722	728	0.275	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2461	11321	10441	440	441	0.042	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.042) < minimum (0.05)
LTR_2462	6587	5706	441	441	0.077	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2463	10291	8339	984	969	0.117	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2464	4986	3401	790	789	0.232	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2465	12883	10719	1070	1070	0.100	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2466	10211	3856	3175	3178	0.824	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2467	6283	5462	411	411	0.075	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2468	7238	6338	441	441	0.070	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2469	12867	10715	1069	1069	0.100	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2470	12910	10752	1072	1072	0.100	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2471	14369	12873	750	747	0.058	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2472	10096	3764	3168	3165	0.841	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2473	10346	-1	5181	5167	inf	FAIL	PASS	PASS	0	PASS	0	FILTER	Internal length (-1) < minimum (100)
LTR_2474	3902	2413	745	739	0.308	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2475	8462	1664	3393	3393	2.039	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2476	7090	5752	644	694	0.116	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2477	3770	3492	139	140	0.040	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.040) < minimum (0.05)
LTR_2478	3861	1167	1374	1307	1.149	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2479	11907	6711	2604	2593	0.387	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2480	12911	10682	1105	1105	0.103	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2481	5840	5005	418	418	0.084	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2482	2672	2133	269	271	0.127	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2483	13284	10693	1283	1309	0.121	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2484	5952	5109	418	418	0.082	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2485	2803	2544	129	131	0.051	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2486	10202	5327	2438	2438	0.458	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2487	2407	1822	293	293	0.161	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2488	8539	6191	1198	1151	0.190	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2489	2370	2031	173	167	0.084	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2490	6454	4498	967	990	0.218	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2491	9905	4444	2714	2748	0.615	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2492	11464	10319	573	573	0.056	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2493	11944	5948	2998	2999	0.504	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2494	9172	6840	1160	1173	0.171	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2495	4368	1116	1621	1630	1.457	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2496	10232	9930	151	152	0.015	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.015) < minimum (0.05)
LTR_2497	7178	6280	450	449	0.072	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2498	8078	7483	294	294	0.039	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.039) < minimum (0.05)
LTR_2499	2701	2066	319	317	0.154	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2500	10869	7084	1885	1901	0.267	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2501	10287	9465	417	406	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_2502	3016	2563	227	227	0.089	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2503	12974	10464	1249	1252	0.120	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2504	9960	3607	3168	3167	0.878	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2505	7355	6774	290	292	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_2506	3633	2483	594	557	0.232	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2507	2892	2635	129	129	0.049	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.049) < minimum (0.05)
LTR_2508	3896	2486	706	705	0.284	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2509	3219	2352	429	439	0.185	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2510	3314	2589	363	363	0.140	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2511	11203	10272	458	458	0.045	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.045) < minimum (0.05)
LTR_2512	9059	6049	1517	1494	0.249	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2513	3756	2321	697	717	0.305	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2514	3943	1136	1394	1414	1.236	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2515	9476	2239	3619	3619	1.616	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2516	6436	4497	981	942	0.214	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2517	12891	10728	1083	1081	0.101	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2518	8039	7522	251	256	0.034	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.034) < minimum (0.05)
LTR_2519	2135	0	1037	1089	inf	FAIL	PASS	PASS	0	PASS	0	FILTER	Internal length (0) < minimum (100)
LTR_2520	7185	6294	451	440	0.071	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2521	5686	5255	216	216	0.041	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.041) < minimum (0.05)
LTR_2522	5588	3047	1269	1263	0.415	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2523	4774	4355	210	210	0.048	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.048) < minimum (0.05)
LTR_2524	5107	3829	645	634	0.167	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2525	12904	10474	1212	1201	0.115	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2526	10997	8786	1094	1118	0.126	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2527	8515	7157	668	669	0.093	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2528	6455	5470	493	493	0.090	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2529	10356	9958	197	202	0.020	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.020) < minimum (0.05)
LTR_2530	11307	10418	445	445	0.043	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.043) < minimum (0.05)
LTR_2531	5220	4494	363	364	0.081	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2532	11389	9073	1192	1125	0.128	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2533	11999	5996	2980	3004	0.499	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2534	12857	10738	1060	1060	0.099	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2535	9482	7275	1093	1095	0.150	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2536	12820	10695	1056	1056	0.099	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2537	8509	8268	121	121	0.015	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.015) < minimum (0.05)
LTR_2538	11833	11178	328	328	0.029	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.029) < minimum (0.05)
LTR_2539	12842	10671	1086	1086	0.102	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2540	12372	12109	123	123	0.010	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.010) < minimum (0.05)
LTR_2541	12872	10715	1079	1079	0.101	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2542	4248	3021	602	626	0.203	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2543	12404	11276	558	558	0.049	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.049) < minimum (0.05)
LTR_2544	13920	11763	1075	1083	0.092	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2545	11296	2892	4191	4193	1.450	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2546	9004	2253	3380	3372	1.498	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2547	11317	2891	4214	4213	1.457	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2548	3878	3099	390	390	0.126	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2549	13899	10879	1511	1510	0.139	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2550	4148	2753	684	695	0.250	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2551	4699	3910	388	388	0.099	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2552	6448	4500	974	959	0.215	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2553	10379	10084	148	148	0.015	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.015) < minimum (0.05)
LTR_2554	12891	10634	1131	1127	0.106	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2555	2640	2259	179	179	0.079	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2556	5202	4337	425	425	0.098	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2557	3066	1303	882	882	0.677	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2558	6784	6274	254	257	0.041	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.041) < minimum (0.05)
LTR_2559	12402	9736	1333	1334	0.137	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2560	3207	2487	380	338	0.144	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2561	6439	4499	961	980	0.216	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2562	11484	5383	3050	3052	0.567	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2563	7071	6343	353	353	0.056	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2564	12917	10470	1226	1222	0.117	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2565	4619	2640	990	990	0.375	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2566	8747	1614	3567	3567	2.210	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2567	12921	10731	1094	1097	0.102	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2568	6695	6269	209	213	0.034	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.034) < minimum (0.05)
LTR_2569	11172	10913	130	130	0.012	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.012) < minimum (0.05)
LTR_2570	8876	7225	813	839	0.114	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2571	5284	4347	466	467	0.107	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2572	4474	3379	543	546	0.161	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2573	5625	5154	236	236	0.046	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.046) < minimum (0.05)
LTR_2574	8018	6880	570	569	0.083	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2575	6276	5457	405	415	0.075	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2576	5873	5616	130	128	0.023	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.023) < minimum (0.05)
LTR_2577	5957	4945	505	508	0.102	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2578	12789	10584	1103	1103	0.104	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2579	9164	6911	1150	1104	0.163	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2580	10436	7541	1449	1447	0.192	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2581	4193	1621	1279	1294	0.794	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2582	11544	5383	3080	3082	0.572	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2583	5016	4747	135	135	0.028	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.028) < minimum (0.05)
LTR_2584	13675	12184	746	746	0.061	PASS	PASS	PASS	0	FAIL	2	FILTER	Contains 2 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2585	12663	11079	787	787	0.071	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2586	4801	4440	175	175	0.039	PASS	FAIL	PASS	0	PASS	0	FILTER	LTR:internal ratio (0.039) < minimum (0.05)
LTR_2587	12829	10667	1081	1082	0.101	PASS	PASS	PASS	0	PASS	0	PASS	NA
LTR_2588	12433	9971	1232	1231	0.124	PASS	PASS	PASS	0	FAIL	1	FILTER	Contains 1 tandem repeats (align_len>=50bp, period<=500bp)
LTR_2589	4986	4513	233	228	0.051	PASS	PASS	PASS	0	PASS	0	PASS	NA
